Geography,Geographic Area Name,population_black,population_american_indian,population_asian,population_hispanic
1400000US12113010822,Census Tract 108.22; Santa Rosa County; Florida,167,0,226,628
1400000US12113010823,Census Tract 108.23; Santa Rosa County; Florida,114,3,130,588
1400000US12113010824,Census Tract 108.24; Santa Rosa County; Florida,229,0,27,620
1400000US12113010825,Census Tract 108.25; Santa Rosa County; Florida,43,0,48,142
1400000US12113010826,Census Tract 108.26; Santa Rosa County; Florida,52,0,169,225
1400000US12113010827,Census Tract 108.27; Santa Rosa County; Florida,826,17,263,746
1400000US12113010828,Census Tract 108.28; Santa Rosa County; Florida,406,0,200,709
1400000US12113010900,Census Tract 109; Santa Rosa County; Florida,94,26,243,798
1400000US12113990000,Census Tract 9900; Santa Rosa County; Florida,0,0,0,0
1400000US12115000102,Census Tract 1.02; Sarasota County; Florida,365,0,106,758
1400000US12115000103,Census Tract 1.03; Sarasota County; Florida,232,0,92,231
1400000US12115000104,Census Tract 1.04; Sarasota County; Florida,1,0,70,45
1400000US12115000200,Census Tract 2; Sarasota County; Florida,1488,0,139,1081
1400000US12115000300,Census Tract 3; Sarasota County; Florida,3680,0,0,374
1400000US12115000401,Census Tract 4.01; Sarasota County; Florida,328,0,219,1174
1400000US12115000404,Census Tract 4.04; Sarasota County; Florida,0,0,62,27
1400000US12115000405,Census Tract 4.05; Sarasota County; Florida,325,7,18,391
1400000US12115000406,Census Tract 4.06; Sarasota County; Florida,125,0,4,1249
1400000US12115000407,Census Tract 4.07; Sarasota County; Florida,1039,0,27,1487
1400000US12115000501,Census Tract 5.01; Sarasota County; Florida,7,6,36,91
1400000US12115000502,Census Tract 5.02; Sarasota County; Florida,339,6,14,556
1400000US12115000503,Census Tract 5.03; Sarasota County; Florida,36,15,0,278
1400000US12115000601,Census Tract 6.01; Sarasota County; Florida,11,0,66,288
1400000US12115000602,Census Tract 6.02; Sarasota County; Florida,17,0,25,413
1400000US12115000700,Census Tract 7; Sarasota County; Florida,27,0,123,137
1400000US12115000801,Census Tract 8.01; Sarasota County; Florida,12,0,0,146
1400000US12115000802,Census Tract 8.02; Sarasota County; Florida,0,0,44,52
1400000US12115000900,Census Tract 9; Sarasota County; Florida,26,0,0,210
1400000US12115001000,Census Tract 10; Sarasota County; Florida,420,0,134,667
1400000US12115001101,Census Tract 11.01; Sarasota County; Florida,425,3,41,1293
1400000US12115001102,Census Tract 11.02; Sarasota County; Florida,1028,0,0,1728
1400000US12115001202,Census Tract 12.02; Sarasota County; Florida,95,0,18,1636
1400000US12115001203,Census Tract 12.03; Sarasota County; Florida,0,8,6,156
1400000US12115001204,Census Tract 12.04; Sarasota County; Florida,194,10,130,671
1400000US12115001205,Census Tract 12.05; Sarasota County; Florida,91,0,29,961
1400000US12115001206,Census Tract 12.06; Sarasota County; Florida,159,0,0,1181
1400000US12115001301,Census Tract 13.01; Sarasota County; Florida,88,0,16,775
1400000US12115001302,Census Tract 13.02; Sarasota County; Florida,77,14,21,467
1400000US12115001303,Census Tract 13.03; Sarasota County; Florida,2,3,153,219
1400000US12115001304,Census Tract 13.04; Sarasota County; Florida,19,0,0,231
1400000US12115001402,Census Tract 14.02; Sarasota County; Florida,55,0,52,407
1400000US12115001403,Census Tract 14.03; Sarasota County; Florida,0,5,116,399
1400000US12115001404,Census Tract 14.04; Sarasota County; Florida,0,0,256,67
1400000US12115001405,Census Tract 14.05; Sarasota County; Florida,11,0,103,296
1400000US12115001503,Census Tract 15.03; Sarasota County; Florida,32,0,25,495
1400000US12115001504,Census Tract 15.04; Sarasota County; Florida,185,5,16,242
1400000US12115001505,Census Tract 15.05; Sarasota County; Florida,387,0,6,924
1400000US12115001508,Census Tract 15.08; Sarasota County; Florida,78,0,22,265
1400000US12115001509,Census Tract 15.09; Sarasota County; Florida,136,0,198,259
1400000US12115001510,Census Tract 15.10; Sarasota County; Florida,84,0,187,259
1400000US12115001511,Census Tract 15.11; Sarasota County; Florida,0,0,82,714
1400000US12115001601,Census Tract 16.01; Sarasota County; Florida,4,0,104,366
1400000US12115001602,Census Tract 16.02; Sarasota County; Florida,30,2,5,427
1400000US12115001702,Census Tract 17.02; Sarasota County; Florida,101,0,185,664
1400000US12115001703,Census Tract 17.03; Sarasota County; Florida,16,0,131,616
1400000US12115001704,Census Tract 17.04; Sarasota County; Florida,166,0,9,794
1400000US12115001801,Census Tract 18.01; Sarasota County; Florida,7,0,7,117
1400000US12115001803,Census Tract 18.03; Sarasota County; Florida,120,0,35,19
1400000US12115001804,Census Tract 18.04; Sarasota County; Florida,37,8,37,579
1400000US12115001805,Census Tract 18.05; Sarasota County; Florida,12,0,0,46
1400000US12115001903,Census Tract 19.03; Sarasota County; Florida,0,0,84,60
1400000US12115001904,Census Tract 19.04; Sarasota County; Florida,0,10,53,149
1400000US12115001905,Census Tract 19.05; Sarasota County; Florida,0,0,16,0
1400000US12115001909,Census Tract 19.09; Sarasota County; Florida,9,0,12,28
1400000US12115002003,Census Tract 20.03; Sarasota County; Florida,96,12,42,308
1400000US12115002004,Census Tract 20.04; Sarasota County; Florida,67,0,0,445
1400000US12115002007,Census Tract 20.07; Sarasota County; Florida,10,0,11,93
1400000US12115002008,Census Tract 20.08; Sarasota County; Florida,0,0,36,479
1400000US12115002011,Census Tract 20.11; Sarasota County; Florida,0,5,7,7
1400000US12115002012,Census Tract 20.12; Sarasota County; Florida,50,0,0,137
1400000US12115002013,Census Tract 20.13; Sarasota County; Florida,69,0,171,269
1400000US12115002014,Census Tract 20.14; Sarasota County; Florida,673,0,348,156
1400000US12115002015,Census Tract 20.15; Sarasota County; Florida,0,0,18,199
1400000US12115002016,Census Tract 20.16; Sarasota County; Florida,13,0,0,277
1400000US12115002101,Census Tract 21.01; Sarasota County; Florida,0,0,67,105
1400000US12115002102,Census Tract 21.02; Sarasota County; Florida,41,0,56,183
1400000US12115002201,Census Tract 22.01; Sarasota County; Florida,34,0,42,175
1400000US12115002203,Census Tract 22.03; Sarasota County; Florida,162,0,253,315
1400000US12115002204,Census Tract 22.04; Sarasota County; Florida,53,23,0,32
1400000US12115002205,Census Tract 22.05; Sarasota County; Florida,0,0,21,14
1400000US12115002302,Census Tract 23.02; Sarasota County; Florida,75,0,157,73
1400000US12115002304,Census Tract 23.04; Sarasota County; Florida,17,0,56,76
1400000US12115002305,Census Tract 23.05; Sarasota County; Florida,28,0,8,75
1400000US12115002306,Census Tract 23.06; Sarasota County; Florida,9,0,0,160
1400000US12115002307,Census Tract 23.07; Sarasota County; Florida,34,15,0,0
1400000US12115002401,Census Tract 24.01; Sarasota County; Florida,3,5,8,227
1400000US12115002403,Census Tract 24.03; Sarasota County; Florida,5,0,0,171
1400000US12115002404,Census Tract 24.04; Sarasota County; Florida,0,4,7,435
1400000US12115002504,Census Tract 25.04; Sarasota County; Florida,56,0,32,255
1400000US12115002505,Census Tract 25.05; Sarasota County; Florida,1,20,26,399
1400000US12115002507,Census Tract 25.07; Sarasota County; Florida,0,37,289,643
1400000US12115002508,Census Tract 25.08; Sarasota County; Florida,49,0,20,64
1400000US12115002509,Census Tract 25.09; Sarasota County; Florida,0,0,62,507
1400000US12115002510,Census Tract 25.10; Sarasota County; Florida,70,0,101,119
1400000US12115002511,Census Tract 25.11; Sarasota County; Florida,0,0,20,46
1400000US12115002601,Census Tract 26.01; Sarasota County; Florida,0,0,0,91
1400000US12115002602,Census Tract 26.02; Sarasota County; Florida,5,0,53,19
1400000US12115002603,Census Tract 26.03; Sarasota County; Florida,0,2,0,82
1400000US12115002604,Census Tract 26.04; Sarasota County; Florida,0,0,3,65
1400000US12115002605,Census Tract 26.05; Sarasota County; Florida,0,16,30,28
1400000US12115002710,Census Tract 27.10; Sarasota County; Florida,74,37,21,63
1400000US12115002714,Census Tract 27.14; Sarasota County; Florida,22,0,62,27
1400000US12115002716,Census Tract 27.16; Sarasota County; Florida,227,0,258,487
1400000US12115002720,Census Tract 27.20; Sarasota County; Florida,10,0,17,94
1400000US12115002721,Census Tract 27.21; Sarasota County; Florida,74,0,124,1364
1400000US12115002723,Census Tract 27.23; Sarasota County; Florida,0,0,26,245
1400000US12115002724,Census Tract 27.24; Sarasota County; Florida,0,0,26,9
1400000US12115002725,Census Tract 27.25; Sarasota County; Florida,137,5,57,449
1400000US12115002726,Census Tract 27.26; Sarasota County; Florida,74,14,229,336
1400000US12115002727,Census Tract 27.27; Sarasota County; Florida,8,0,10,362
1400000US12115002728,Census Tract 27.28; Sarasota County; Florida,0,0,66,20
1400000US12115002729,Census Tract 27.29; Sarasota County; Florida,0,0,20,35
1400000US12115002730,Census Tract 27.30; Sarasota County; Florida,8,6,288,104
1400000US12115002731,Census Tract 27.31; Sarasota County; Florida,0,0,66,45
1400000US12115002732,Census Tract 27.32; Sarasota County; Florida,0,0,56,151
1400000US12115002733,Census Tract 27.33; Sarasota County; Florida,29,15,96,11
1400000US12115002734,Census Tract 27.34; Sarasota County; Florida,106,112,202,447
1400000US12115002735,Census Tract 27.35; Sarasota County; Florida,0,0,0,76
1400000US12115002736,Census Tract 27.36; Sarasota County; Florida,94,47,209,855
1400000US12115002737,Census Tract 27.37; Sarasota County; Florida,293,0,368,270
1400000US12115002738,Census Tract 27.38; Sarasota County; Florida,280,0,30,1378
1400000US12115002739,Census Tract 27.39; Sarasota County; Florida,157,0,183,343
1400000US12115002740,Census Tract 27.40; Sarasota County; Florida,321,0,0,584
1400000US12115002741,Census Tract 27.41; Sarasota County; Florida,443,0,131,846
1400000US12115002742,Census Tract 27.42; Sarasota County; Florida,359,0,0,801
1400000US12115002743,Census Tract 27.43; Sarasota County; Florida,84,12,8,902
1400000US12115002744,Census Tract 27.44; Sarasota County; Florida,112,11,0,158
1400000US12115002745,Census Tract 27.45; Sarasota County; Florida,62,0,89,32
1400000US12115002746,Census Tract 27.46; Sarasota County; Florida,495,0,405,807
1400000US12115002747,Census Tract 27.47; Sarasota County; Florida,532,0,0,233
1400000US12115002748,Census Tract 27.48; Sarasota County; Florida,135,0,18,494
1400000US12115990000,Census Tract 9900; Sarasota County; Florida,0,0,0,0
1400000US12117020101,Census Tract 201.01; Seminole County; Florida,194,0,61,157
1400000US12117020102,Census Tract 201.02; Seminole County; Florida,322,0,0,221
1400000US12117020201,Census Tract 202.01; Seminole County; Florida,651,0,48,250
1400000US12117020202,Census Tract 202.02; Seminole County; Florida,2478,0,144,1733
1400000US12117020301,Census Tract 203.01; Seminole County; Florida,309,0,36,272
1400000US12117020302,Census Tract 203.02; Seminole County; Florida,507,0,3,749
1400000US12117020401,Census Tract 204.01; Seminole County; Florida,836,0,0,554
1400000US12117020402,Census Tract 204.02; Seminole County; Florida,1070,0,74,471
1400000US12117020500,Census Tract 205; Seminole County; Florida,1686,0,127,573
1400000US12117020601,Census Tract 206.01; Seminole County; Florida,2497,9,629,2956
1400000US12117020602,Census Tract 206.02; Seminole County; Florida,159,0,326,1691
1400000US12117020703,Census Tract 207.03; Seminole County; Florida,338,0,667,445
1400000US12117020704,Census Tract 207.04; Seminole County; Florida,294,10,1355,703
1400000US12117020705,Census Tract 207.05; Seminole County; Florida,58,0,106,409
1400000US12117020706,Census Tract 207.06; Seminole County; Florida,1037,42,1243,2020
1400000US12117020707,Census Tract 207.07; Seminole County; Florida,537,0,1230,880
1400000US12117020803,Census Tract 208.03; Seminole County; Florida,504,0,277,1026
1400000US12117020805,Census Tract 208.05; Seminole County; Florida,880,0,803,1253
1400000US12117020806,Census Tract 208.06; Seminole County; Florida,884,17,494,1831
1400000US12117020807,Census Tract 208.07; Seminole County; Florida,1474,0,571,1869
1400000US12117020808,Census Tract 208.08; Seminole County; Florida,357,0,349,555
1400000US12117020810,Census Tract 208.10; Seminole County; Florida,297,0,48,741
1400000US12117020811,Census Tract 208.11; Seminole County; Florida,603,6,122,1331
1400000US12117020812,Census Tract 208.12; Seminole County; Florida,408,0,149,1680
1400000US12117020901,Census Tract 209.01; Seminole County; Florida,1656,0,29,1586
1400000US12117020902,Census Tract 209.02; Seminole County; Florida,416,0,208,564
1400000US12117020904,Census Tract 209.04; Seminole County; Florida,785,24,290,2153
1400000US12117020905,Census Tract 209.05; Seminole County; Florida,707,9,704,589
1400000US12117021000,Census Tract 210; Seminole County; Florida,878,0,539,1233
1400000US12117021100,Census Tract 211; Seminole County; Florida,2181,0,83,1247
1400000US12117021201,Census Tract 212.01; Seminole County; Florida,72,30,150,299
1400000US12117021203,Census Tract 212.03; Seminole County; Florida,229,0,537,931
1400000US12117021205,Census Tract 212.05; Seminole County; Florida,14,0,80,869
1400000US12117021206,Census Tract 212.06; Seminole County; Florida,227,9,413,1243
1400000US12117021306,Census Tract 213.06; Seminole County; Florida,44,89,460,1543
1400000US12117021307,Census Tract 213.07; Seminole County; Florida,397,0,73,2438
1400000US12117021311,Census Tract 213.11; Seminole County; Florida,724,0,238,1281
1400000US12117021312,Census Tract 213.12; Seminole County; Florida,600,0,490,1026
1400000US12117021313,Census Tract 213.13; Seminole County; Florida,386,0,315,1276
1400000US12117021314,Census Tract 213.14; Seminole County; Florida,289,15,280,1025
1400000US12117021315,Census Tract 213.15; Seminole County; Florida,276,0,328,1965
1400000US12117021316,Census Tract 213.16; Seminole County; Florida,138,0,516,1264
1400000US12117021317,Census Tract 213.17; Seminole County; Florida,667,0,529,1524
1400000US12117021318,Census Tract 213.18; Seminole County; Florida,1207,0,394,2066
1400000US12117021319,Census Tract 213.19; Seminole County; Florida,56,0,78,401
1400000US12117021320,Census Tract 213.20; Seminole County; Florida,642,0,664,2255
1400000US12117021321,Census Tract 213.21; Seminole County; Florida,140,0,116,731
1400000US12117021401,Census Tract 214.01; Seminole County; Florida,1130,0,213,3739
1400000US12117021403,Census Tract 214.03; Seminole County; Florida,388,0,378,1046
1400000US12117021404,Census Tract 214.04; Seminole County; Florida,872,0,893,1992
1400000US12117021504,Census Tract 215.04; Seminole County; Florida,71,0,48,633
1400000US12117021505,Census Tract 215.05; Seminole County; Florida,231,0,93,637
1400000US12117021506,Census Tract 215.06; Seminole County; Florida,102,0,55,1057
1400000US12117021507,Census Tract 215.07; Seminole County; Florida,507,9,226,2223
1400000US12117021604,Census Tract 216.04; Seminole County; Florida,75,0,194,753
1400000US12117021606,Census Tract 216.06; Seminole County; Florida,656,0,238,2104
1400000US12117021608,Census Tract 216.08; Seminole County; Florida,965,0,47,2180
1400000US12117021609,Census Tract 216.09; Seminole County; Florida,78,0,7,582
1400000US12117021611,Census Tract 216.11; Seminole County; Florida,172,0,82,945
1400000US12117021612,Census Tract 216.12; Seminole County; Florida,46,0,73,745
1400000US12117021613,Census Tract 216.13; Seminole County; Florida,930,0,107,1339
1400000US12117021614,Census Tract 216.14; Seminole County; Florida,907,7,190,1819
1400000US12117021617,Census Tract 216.17; Seminole County; Florida,161,0,643,1049
1400000US12117021704,Census Tract 217.04; Seminole County; Florida,420,0,191,1201
1400000US12117021705,Census Tract 217.05; Seminole County; Florida,1551,0,94,1964
1400000US12117021706,Census Tract 217.06; Seminole County; Florida,380,0,10,840
1400000US12117021707,Census Tract 217.07; Seminole County; Florida,1175,0,232,2031
1400000US12117021708,Census Tract 217.08; Seminole County; Florida,653,0,522,1433
1400000US12117021802,Census Tract 218.02; Seminole County; Florida,336,0,156,938
1400000US12117021803,Census Tract 218.03; Seminole County; Florida,679,5,95,1764
1400000US12117021805,Census Tract 218.05; Seminole County; Florida,13,13,43,217
1400000US12117021806,Census Tract 218.06; Seminole County; Florida,603,0,73,1741
